product_id,product_name,brand_id,category_id,model_year,list_price,prod_cost,brand_name,category_name,store_id,quantity,store_name,phone,email,street,city,state,zip_code
81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,2017,1099.99,770.8099625729999,Electra,Cruisers Bicycles,3,18,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
82,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,659.99,462.483174573,Electra,Cruisers Bicycles,1,1,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
82,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,659.99,462.483174573,Electra,Cruisers Bicycles,2,4,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
82,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,659.99,462.483174573,Electra,Cruisers Bicycles,3,7,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
83,Trek Boy's Kickster - 2015/2017,9,1,2017,149.99,99.14193509699999,Trek,Children Bicycles,1,13,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
83,Trek Boy's Kickster - 2015/2017,9,1,2017,149.99,99.14193509699999,Trek,Children Bicycles,2,21,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
83,Trek Boy's Kickster - 2015/2017,9,1,2017,149.99,99.14193509699999,Trek,Children Bicycles,3,23,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
84,Sun Bicycles Lil Kitt'n - 2017,7,1,2017,109.99,64.760913109,Sun Bicycles,Children Bicycles,1,11,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
84,Sun Bicycles Lil Kitt'n - 2017,7,1,2017,109.99,64.760913109,Sun Bicycles,Children Bicycles,2,22,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
84,Sun Bicycles Lil Kitt'n - 2017,7,1,2017,109.99,64.760913109,Sun Bicycles,Children Bicycles,3,15,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
85,Haro Downtown 16 - 2017,2,1,2017,329.99,214.129224039,Haro,Children Bicycles,1,23,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
85,Haro Downtown 16 - 2017,2,1,2017,329.99,214.129224039,Haro,Children Bicycles,2,6,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
85,Haro Downtown 16 - 2017,2,1,2017,329.99,214.129224039,Haro,Children Bicycles,3,15,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
86,Trek Girl's Kickster - 2017,9,1,2017,149.99,99.14193509699999,Trek,Children Bicycles,1,19,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
86,Trek Girl's Kickster - 2017,9,1,2017,149.99,99.14193509699999,Trek,Children Bicycles,2,24,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
86,Trek Girl's Kickster - 2017,9,1,2017,149.99,99.14193509699999,Trek,Children Bicycles,3,27,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
87,Trek Precaliber 12 Boys - 2017,9,1,2017,189.99,125.58154709699998,Trek,Children Bicycles,1,27,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
87,Trek Precaliber 12 Boys - 2017,9,1,2017,189.99,125.58154709699998,Trek,Children Bicycles,2,14,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
87,Trek Precaliber 12 Boys - 2017,9,1,2017,189.99,125.58154709699998,Trek,Children Bicycles,3,16,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
88,Trek Precaliber 12 Girls - 2017,9,1,2017,189.99,125.58154709699998,Trek,Children Bicycles,1,7,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
88,Trek Precaliber 12 Girls - 2017,9,1,2017,189.99,125.58154709699998,Trek,Children Bicycles,2,8,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
88,Trek Precaliber 12 Girls - 2017,9,1,2017,189.99,125.58154709699998,Trek,Children Bicycles,3,28,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
89,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,138.80135309699997,Trek,Children Bicycles,1,9,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
89,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,138.80135309699997,Trek,Children Bicycles,2,8,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
89,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,138.80135309699997,Trek,Children Bicycles,3,22,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
90,Trek Precaliber 16 Girls - 2017,9,1,2017,209.99,138.80135309699997,Trek,Children Bicycles,1,4,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
90,Trek Precaliber 16 Girls - 2017,9,1,2017,209.99,138.80135309699997,Trek,Children Bicycles,2,26,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
90,Trek Precaliber 16 Girls - 2017,9,1,2017,209.99,138.80135309699997,Trek,Children Bicycles,3,9,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,231.33999509699998,Trek,Children Bicycles,1,8,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,231.33999509699998,Trek,Children Bicycles,2,0,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
91,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,231.33999509699998,Trek,Children Bicycles,3,8,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
92,Haro Shredder 20 - 2017,2,1,2017,209.99,136.261692039,Haro,Children Bicycles,1,0,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
92,Haro Shredder 20 - 2017,2,1,2017,209.99,136.261692039,Haro,Children Bicycles,2,22,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
92,Haro Shredder 20 - 2017,2,1,2017,209.99,136.261692039,Haro,Children Bicycles,3,28,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
93,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,136.261692039,Haro,Children Bicycles,1,22,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
93,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,136.261692039,Haro,Children Bicycles,2,22,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
93,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,136.261692039,Haro,Children Bicycles,3,18,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
94,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,162.217536039,Haro,Children Bicycles,1,6,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
94,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,162.217536039,Haro,Children Bicycles,2,2,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
94,Haro Shredder Pro 20 - 2017,2,1,2017,249.99,162.217536039,Haro,Children Bicycles,3,15,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,210.215802573,Electra,Children Bicycles,1,25,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,210.215802573,Electra,Children Bicycles,2,10,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
95,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,210.215802573,Electra,Children Bicycles,3,14,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
96,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,245.252937573,Electra,Children Bicycles,1,20,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
96,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,245.252937573,Electra,Children Bicycles,2,22,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
96,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,245.252937573,Electra,Children Bicycles,3,1,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,245.252937573,Electra,Children Bicycles,1,20,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,245.252937573,Electra,Children Bicycles,2,15,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,245.252937573,Electra,Children Bicycles,3,28,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,343.356915573,Electra,Children Bicycles,1,28,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,343.356915573,Electra,Children Bicycles,2,14,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,1,2017,489.99,343.356915573,Electra,Children Bicycles,3,5,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,210.215802573,Electra,Children Bicycles,1,28,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,210.215802573,Electra,Children Bicycles,2,24,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,210.215802573,Electra,Children Bicycles,3,19,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,489.99,343.356915573,Electra,Children Bicycles,1,15,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,489.99,343.356915573,Electra,Children Bicycles,2,12,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,489.99,343.356915573,Electra,Children Bicycles,3,28,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,238.245510573,Electra,Children Bicycles,1,17,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,238.245510573,Electra,Children Bicycles,2,4,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
101,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,238.245510573,Electra,Children Bicycles,3,17,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
102,Electra Townie Original 7D - 2017,1,2,2017,489.99,343.356915573,Electra,Comfort Bicycles,1,9,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
102,Electra Townie Original 7D - 2017,1,2,2017,489.99,343.356915573,Electra,Comfort Bicycles,2,12,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
102,Electra Townie Original 7D - 2017,1,2,2017,489.99,343.356915573,Electra,Comfort Bicycles,3,22,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
103,Sun Bicycles Streamway 3 - 2017,7,2,2017,551.99,325.00569530900003,Sun Bicycles,Comfort Bicycles,1,13,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
103,Sun Bicycles Streamway 3 - 2017,7,2,2017,551.99,325.00569530900003,Sun Bicycles,Comfort Bicycles,2,1,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
103,Sun Bicycles Streamway 3 - 2017,7,2,2017,551.99,325.00569530900003,Sun Bicycles,Comfort Bicycles,3,10,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
104,Sun Bicycles Streamway - 2017,7,2,2017,481.99,283.79045830900003,Sun Bicycles,Comfort Bicycles,1,25,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
104,Sun Bicycles Streamway - 2017,7,2,2017,481.99,283.79045830900003,Sun Bicycles,Comfort Bicycles,2,26,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
104,Sun Bicycles Streamway - 2017,7,2,2017,481.99,283.79045830900003,Sun Bicycles,Comfort Bicycles,3,22,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
105,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,314.40749150900007,Sun Bicycles,Comfort Bicycles,1,7,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
105,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,314.40749150900007,Sun Bicycles,Comfort Bicycles,2,3,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
105,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,314.40749150900007,Sun Bicycles,Comfort Bicycles,3,1,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
106,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,264.94920710900004,Sun Bicycles,Comfort Bicycles,1,30,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
106,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,264.94920710900004,Sun Bicycles,Comfort Bicycles,2,7,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
106,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,264.94920710900004,Sun Bicycles,Comfort Bicycles,3,1,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
107,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,245.51916680900004,Sun Bicycles,Comfort Bicycles,1,20,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
107,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,245.51916680900004,Sun Bicycles,Comfort Bicycles,2,29,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
107,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,245.51916680900004,Sun Bicycles,Comfort Bicycles,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
108,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,264.94920710900004,Sun Bicycles,Comfort Bicycles,1,15,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
108,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,264.94920710900004,Sun Bicycles,Comfort Bicycles,2,29,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
108,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,264.94920710900004,Sun Bicycles,Comfort Bicycles,3,23,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,245.51916680900004,Sun Bicycles,Comfort Bicycles,1,30,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,245.51916680900004,Sun Bicycles,Comfort Bicycles,2,25,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
109,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,245.51916680900004,Sun Bicycles,Comfort Bicycles,3,24,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
110,Sun Bicycles Drifter 7 - 2017,7,2,2017,470.99,277.313778209,Sun Bicycles,Comfort Bicycles,1,1,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
110,Sun Bicycles Drifter 7 - 2017,7,2,2017,470.99,277.313778209,Sun Bicycles,Comfort Bicycles,2,7,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
110,Sun Bicycles Drifter 7 - 2017,7,2,2017,470.99,277.313778209,Sun Bicycles,Comfort Bicycles,3,11,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,470.99,277.313778209,Sun Bicycles,Comfort Bicycles,1,11,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,470.99,277.313778209,Sun Bicycles,Comfort Bicycles,2,6,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
111,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,470.99,277.313778209,Sun Bicycles,Comfort Bicycles,3,29,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
112,Trek 820 - 2018,9,6,2018,379.99,251.16970409699996,Trek,Mountain Bikes,1,17,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
112,Trek 820 - 2018,9,6,2018,379.99,251.16970409699996,Trek,Mountain Bikes,2,1,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
112,Trek 820 - 2018,9,6,2018,379.99,251.16970409699996,Trek,Mountain Bikes,3,24,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
113,Trek Marlin 5 - 2018,9,6,2018,489.99,323.87863709699997,Trek,Mountain Bikes,1,24,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
113,Trek Marlin 5 - 2018,9,6,2018,489.99,323.87863709699997,Trek,Mountain Bikes,2,7,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
113,Trek Marlin 5 - 2018,9,6,2018,489.99,323.87863709699997,Trek,Mountain Bikes,3,23,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
114,Trek Marlin 6 - 2018,9,6,2018,579.99,383.36776409699996,Trek,Mountain Bikes,1,3,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
114,Trek Marlin 6 - 2018,9,6,2018,579.99,383.36776409699996,Trek,Mountain Bikes,2,12,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
114,Trek Marlin 6 - 2018,9,6,2018,579.99,383.36776409699996,Trek,Mountain Bikes,3,12,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
115,Trek Fuel EX 8 29 - 2018,9,6,2018,3199.99,2115.1623500969995,Trek,Mountain Bikes,1,10,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
115,Trek Fuel EX 8 29 - 2018,9,6,2018,3199.99,2115.1623500969995,Trek,Mountain Bikes,2,19,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
115,Trek Fuel EX 8 29 - 2018,9,6,2018,3199.99,2115.1623500969995,Trek,Mountain Bikes,3,25,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
116,Trek Marlin 7 - 2017/2018,9,6,2018,749.99,495.7361150969999,Trek,Mountain Bikes,1,24,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
116,Trek Marlin 7 - 2017/2018,9,6,2018,749.99,495.7361150969999,Trek,Mountain Bikes,2,17,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
116,Trek Marlin 7 - 2017/2018,9,6,2018,749.99,495.7361150969999,Trek,Mountain Bikes,3,30,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
117,Trek Ticket S Frame - 2018,9,6,2018,1469.99,971.6491310969999,Trek,Mountain Bikes,1,15,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
117,Trek Ticket S Frame - 2018,9,6,2018,1469.99,971.6491310969999,Trek,Mountain Bikes,2,18,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
117,Trek Ticket S Frame - 2018,9,6,2018,1469.99,971.6491310969999,Trek,Mountain Bikes,3,23,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
118,Trek X-Caliber 8 - 2018,9,6,2018,999.99,660.9836900969999,Trek,Mountain Bikes,1,12,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
118,Trek X-Caliber 8 - 2018,9,6,2018,999.99,660.9836900969999,Trek,Mountain Bikes,2,25,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
118,Trek X-Caliber 8 - 2018,9,6,2018,999.99,660.9836900969999,Trek,Mountain Bikes,3,9,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
119,Trek Kids' Neko - 2018,9,6,2018,469.99,310.65883109699996,Trek,Mountain Bikes,1,17,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
119,Trek Kids' Neko - 2018,9,6,2018,469.99,310.65883109699996,Trek,Mountain Bikes,2,23,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
119,Trek Kids' Neko - 2018,9,6,2018,469.99,310.65883109699996,Trek,Mountain Bikes,3,29,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
120,Trek Fuel EX 7 29 - 2018,9,6,2018,2499.99,1652.4691400969996,Trek,Mountain Bikes,1,23,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
120,Trek Fuel EX 7 29 - 2018,9,6,2018,2499.99,1652.4691400969996,Trek,Mountain Bikes,2,16,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
120,Trek Fuel EX 7 29 - 2018,9,6,2018,2499.99,1652.4691400969996,Trek,Mountain Bikes,3,25,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
121,Surly Krampus Frameset - 2018,8,6,2018,2499.99,2280.4222032746998,Surly,Mountain Bikes,1,19,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
121,Surly Krampus Frameset - 2018,8,6,2018,2499.99,2280.4222032746998,Surly,Mountain Bikes,2,3,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432
121,Surly Krampus Frameset - 2018,8,6,2018,2499.99,2280.4222032746998,Surly,Mountain Bikes,3,4,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088
122,Surly Troll Frameset - 2018,8,6,2018,2499.99,2280.4222032746998,Surly,Mountain Bikes,1,22,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060
